46562.3	46757.1	46576.2	46595.5	46716.9	
43639.8	43500.6	43812.8	43773.9	43800.2	
88349.8	88118.9	88167.2	88281.6	88243.4	
86548.1	86516.7	86745.2	86569.4	86016.2	
127073	126658	127434	127183	127529	
131601	132129	132080	132215	131386	
168348	168536	168566	168565	168932	
162721	162990	164486	163080	163699	
31386.6	31338.1	31359.1	31400.9	31382.9	
31047.5	31214.6	31234.1	31027.7	31080.3	
57098.3	57464.2	57370.1	57104.8	57207.2	
59060	59029.9	58780.4	59099.5	58855.9	
88206.4	88370.3	88229.1	87849.9	88252.4	
87779.5	87740.8	87293.1	87816.7	87879	
113187	113388	113126	113302	113336	
115831	115585	115742	115876	115953	
21632.1	21637.9	21684.4	21706.2	21760.5	
21732.7	21755.4	21786.7	21694.9	21669.5	
43816.8	43755.1	43923.2	43683.2	43735.6	
45926.9	45621.6	45971	46110.4	45893.4	
69877.8	69718.2	69943.8	69773.2	69490.2	
64851	65095.3	65333.5	65111.2	65144.4	
85872.1	85974.6	85923.6	86275.6	85665.9	
87281.5	86958.4	87304.1	87156.6	87161.7	
18832.3	18826.5	18744.1	18697.1	18748.3	
19153.3	19107.4	19126.5	19210.6	19218.3	
35759.6	35811.6	35788.1	35715.4	35535.8	
35759.5	35659.1	35847.1	35705.6	35571.4	
53300.5	53224.9	52912.5	52875.7	53144.7	
55251.7	55338.6	54860.7	55273.2	55452.5	
69255.9	69226.5	69412.8	69445.7	69154.2	
70483.5	70594.2	70535.9	69918.1	70381.6	
15620.7	15573.5	15480.8	15538.7	15458.9	
15995.6	15849.9	16200.3	16006.2	15963.9	
30062.6	29976.9	30102.6	30044.7	29879.3	
30932.2	30870.4	30621.8	30901	30955.6	
45439.7	45566.5	45374.7	45454.8	45425.3	
44187	44234.2	44657	44308.2	44523.4	
60250.7	60061.1	59505.8	59858.9	59645.4	
60041.2	60372.7	60008.9	60246.9	60374.8	
13475	13541	13493.3	13583.7	13502.2	
14299.2	14204.3	14355.2	14185.5	14211.7	
25923.2	26082.3	25968.9	26055.4	26063.3	
26394.9	26451.9	26343.5	26314.5	26287	
38281.6	38156.5	38320.8	38303.3	38466.1	
38509.3	38298.5	38457	38464.3	38441.2	
51092.7	51092.7	51063.6	51075.4	50808.9	
51503.6	51697.6	51699.6	51735.4	51884.4	
46481.1	46322.7	46451	46485	46576.8	
44127.9	44142.2	44253.1	44190	43896.4	
86003.4	86052	85809.7	85804.5	85990.9	
87556.2	87180.3	87364.4	87147	87283.5	
125877	125013	125542	125099	125793	
126177	125945	125578	126038	125793	
166810	167114	167116	167381	166939	
169682	169176	169682	169682	169682	
31195.4	31284.5	31084.2	31255.9	31364.6	
29097.7	29036.7	28932.2	28992.7	28962.9	
59843.6	59802	59893.6	59828.8	59909.4	
59903.7	60182	59910.3	59821.7	59925.1	
86634.5	86622.7	86503.9	86210	86293.3	
88722.8	89097.6	88904.3	88997.8	88919.4	
115318	114260	114394	115057	114933	
115216	115021	115091	114948	114536	
22908.4	22777.2	22819.6	22844.2	22670.6	
