45743.6	45822.9	45896.3	45742.3	45837.4	
42983.1	42810.1	42968.4	43073.3	42859.7	
86757.4	86464.8	86838.9	86723.5	86437.9	
84215.8	84775.5	84517.7	84160	84155.3	
124527	125094	124807	125020	125053	
129682	129247	129425	129570	129861	
166445	166176	166617	166865	166489	
161338	160427	160720	160902	161226	
30631.2	30559.5	30535.2	30499.4	30566	
30430.7	30332.2	30394.4	30416.8	30271.3	
56286.2	55737.9	55864.6	56356	55859.1	
57643.4	57594.9	57742.3	57498.3	57625	
86959.1	86770.7	87134.1	87109.4	87186	
85928.5	86026.6	85992.7	86710.8	86554.4	
112106	112049	111987	112375	111447	
114473	114499	114948	114256	113998	
21213.8	21236	21156.3	21180.8	21282.7	
21070.6	21047.6	21125.9	21180.7	21141.2	
42714.3	42468.5	42695.9	42618.9	42595.3	
44958.4	44821.7	44643.1	44872.2	44463	
68643.9	68915.3	68192.3	68592	68787.7	
63861.5	64112.1	63994.4	63866.5	63507	
85088.4	84930.3	84740.1	84399.7	85006.7	
85697.1	85935.3	85841.5	85965.1	85713.4	
18241.7	18316.3	18343.8	18258.4	18300.3	
18647.5	18582	18537.1	18655	18675	
34808	34737.6	35096.4	34871.1	34740.5	
35207.1	34948.3	34791.3	34429.4	35097.8	
52139.9	52001.1	52457.4	51905.1	52236.5	
54221.5	54153.4	54138.1	54315.3	54503.5	
68349.9	68395.1	68569.1	68468.5	68465.7	
69527.9	69347.8	69537.4	69617.1	69895.6	
15128.6	15226.5	15093.1	15161.8	15130.2	
15495.5	15592	15466.5	15538.6	15443.8	
29485.8	29302	29506.6	29248.7	29234.4	
30126.7	30144.8	30033.1	30229.6	30230.6	
44739.7	44647.4	44616.2	44603.5	44721.7	
43356.4	43023.7	43371.7	43511.9	43417.9	
59566.7	59208.2	59572.7	59371.6	59174.7	
59324.3	59560.3	59771.5	59229.7	59649	
13191.8	13234.7	13162.3	13230.5	13268.2	
13856.1	13876.4	13898.2	13963.1	14027.2	
25363.9	25251.2	25474.2	25506.2	25475.7	
25733.6	25693.3	25614.7	25791.1	25594.7	
37907.6	37860.9	37975.8	37844.2	37796.3	
37879.9	37848.9	38073.4	37814.6	37644.1	
50547.8	50186.8	50362.1	50328	50062	
51085	51102.8	51030.8	51079.6	51101.9	
45553.5	45667.3	45343.8	45748.6	45757.6	
43224.7	43507.2	43385.1	43506.5	43172.8	
84201.4	84326.3	84569.4	84698.7	84449.1	
