45763.3	45889.5	45896.3	45839.4	45930.4	
43258	43264.8	42968.4	43145.9	42952.7	
86914.2	86605.2	86838.9	86899.7	86480.5	
84588.1	84972.8	84566.3	84538	84348.7	
124617	125261	125016	125367	125555	
129962	129317	129631	129686	129861	
166572	166262	166988	167126	166646	
161395	160714	160992	161054	161226	
30676	30559.5	30535.2	30499.4	30566	
30430.7	30332.2	30394.4	30416.8	30271.3	
56286.2	55737.9	55864.6	56298	55859.1	
57651.5	57594.9	57742.3	57529.8	57625	
86959.1	86770.7	87153.9	87109.4	87186	
86090.5	86053.9	86069.1	86710.8	86654.1	
112124	112060	112060	112461	111507	
114560	114519	114976	114256	114228	
21213.8	21236	21156.3	21180.8	21292.5	
21070.6	21047.6	21125.9	21246.9	21141.2	
42776.2	42549.8	42695.9	42618.9	42597.7	
45061.9	44821.7	44643.1	44924.2	44568.7	
68702.1	68915.3	68282.5	68592	68891.9	
64044.2	64112.1	63994.4	63935.7	63507	
85159.2	85202.2	84773.9	84479.6	85115.9	
85697.1	85935.3	85904.8	86019.7	85797.5	
18289.4	18319	18343.8	18258.4	18337.5	
18647.5	18582	18541.2	18655	18683.6	
34808	34797.3	35096.4	34919.3	34950.8	
35207.1	34948.3	34865.6	34448	35185.1	
52139.9	52163.1	52547.3	51932.1	52356.9	
54479.6	54336.2	54138.1	54560.3	54662.2	
68393.6	68541.4	68616.5	68490.4	68607.5	
69560.7	69474.7	69604.7	69645.9	70040.9	
15134.6	15226.5	15093.1	15161.8	15130.2	
15521.6	15592	15492.6	15538.6	15457.6	
29500.9	29513.8	29506.6	29281.2	29234.4	
30126.7	30329.3	30033.1	30229.6	30325	
44863.5	44673.3	44624	44603.5	44868.1	
43356.4	43060.3	43430.4	43559.6	43527.8	
59678.7	59285.4	59622.5	59399.2	59369.4	
59479.3	59766.9	59904.6	59284	59750.7	
13191.8	13278.6	13175.9	13321.3	13268.2	
13856.1	13876.4	13930.9	13984.2	14027.2	
25363.9	25327	25474.2	25506.2	25475.7	
25812.9	25693.3	25630.2	25849.4	25803.9	
37907.6	37883.4	37997.2	37844.2	37825.9	
37907.4	37910.7	38146.4	37871.3	37744.4	
50653	50246.7	50362.1	50472.8	50247.3	
51281.6	51148.1	51102.6	51091.5	51111.9	
45643.7	45667.3	45397.6	45748.6	45834.8	
43238.9	43507.2	43385.1	43506.5	43176.2	
84246.5	84409.9	84569.4	84698.7	84449.1	
85285.3	85873.6	85448.3	85105.6	85481.5	
123333	123281	122781	123267	123156	
123879	124124	123606	123617	124183	
164380	164256	165435	165625	165379	
167589	167061	167167	167408	166571	
30436.1	30708.4	30581.7	30750.6	30725.1	
28348.6	28342	28506.8	28285.4	28228.7	
58459.6	58514.9	58699.6	58750.1	58852	
57939.3	58215.4	58374.1	58567.2	58395.8	
84656.3	84550	85127.2	84934.9	85459.4	
87317	86845.8	87717.4	87879.1	87316.8	
113654	113970	113653	113351	113472	
113691	113221	113260	112985	113716	
22055.2	22177	22058.9	22025.5	22126.1	
22304.8	22533.7	22221.8	22311	22515.2	
43622	43588.1	43994.3	43849.3	43876.2	
42388.8	42534.8	42369.7	42307.9	42198.6	
64509.1	64316.7	64053.6	64431.9	64474.4	
64140.7	63779.5	64318.5	63702.1	63772.2	
86194.9	86542.8	86601	85961.1	86691.5	
