46198	46397.4	46169.1	45965.5	46139.9	
42911.1	43331.5	42999.8	43153.2	43365.2	
87323.8	86550.6	87176.9	87189.8	87292.1	
85201.7	86048.1	84782.1	85299.8	85518.8	
125948	125851	126124	126158	125973	
130579	130041	130474	130222	129804	
167345	166778	167474	166922	167159	
162481	161663	161391	161240	161482	
30787.5	30806	30928	30708.9	30599.9	
30631.6	30485.6	30599.2	30613	30570.6	
56516.4	56189.2	56653.3	56641.9	56764.6	
58184.2	58224.3	58223.4	58377.3	57910.6	
87377.3	87432.4	87560.3	87362.5	87406.1	
86542.7	86613.5	86693	86794.8	86598.7	
112592	112673	112738	112760	112191	
114756	114729	115127	114884	115346	
21210.1	21111.5	21164.5	21229.4	21189.6	
21290.8	21170.1	21310.3	21233.5	21267.1	
42928.6	43142.3	43236.8	43553.1	43241	
45223.4	45434.5	45358.7	45390.2	45201.4	
69438.9	69298.5	68827.9	69207.8	69045.2	
64427	64242.7	64432.3	64882.8	64389.4	
85361.3	85183.4	85346.3	85039.5	85093.6	
85835	85861.3	86623.2	85837.7	86332.1	
18351.2	18327	18287.6	18363.6	18332.5	
18712.6	18504.3	18564.1	18457.3	18642.5	
35341	35205.2	35233.2	35242.4	35120.8	
34769.5	35015.8	35121.3	35159.7	34936.2	
52779.1	52603.1	52663.2	52524.2	52543.2	
54545.5	54835.5	54885.2	54514.5	54371.2	
68613.5	68751.5	68508.2	68545	68904.3	
69894.1	69607.5	70102.9	69923	69600.3	
15118.2	15276.9	15117.4	15105.1	15144.7	
15634	15594.8	15610.1	15537	15544.7	
29729.7	29474.7	29726	29430.6	29381.6	
30359.3	30252.2	30446	30244.5	30359.6	
45056.1	44917.8	44997.6	45026.4	44774.7	
43486	43358.4	43532.6	43987.1	43378.3	
59518.9	59653.1	59765.1	59193.4	59700	
59811.9	59629.7	59811.5	59715.7	59831.9	
13196.2	13276.1	13195.6	13103.5	13200.8	
13811	13883.6	13825.9	13768.2	13826.2	
25526.7	25520.6	25466.5	25381.7	25621.3	
25730.7	25806.7	25602.2	25650.3	25880.5	
37826.3	37731.5	37562.6	38189.8	38068.7	
37876	38124.6	38277.3	38038.4	38209.8	
50563.9	50589.6	50594.8	50503.7	50514.9	
51537.9	51059.5	50930.2	50724.7	51004.7	
45938.6	46056.7	46196.9	45791.7	45838.8	
43511.7	43608.2	43747.2	43482.6	43400.6	
84584.2	85071.7	85400.8	85121.3	85313.1	
86041.6	86211.6	86369.8	85262.5	86393.8	
124503	124450	123837	124652	123664	
125391	124239	125133	125670	125489	
165323	165248	166410	165351	164431	
168323	167620	167279	167447	167375	
30913.2	30937	30780.1	30905.1	30800.8	
28655.7	28569.1	28559	28513.3	28356.9	
59338.1	58610.2	59050.7	58922.1	59525.7	
58725.9	59154.8	58864.7	59480.4	59146.1	
85371.1	85660.9	85546.5	85532.6	86238.9	
87968.2	88180.3	88883.5	88280.1	87956	
113890	114478	113761	113885	113901	
113360	113259	113702	113543	114106	
