46562.3	46757.1	46712.7	46680.4	46787.9	
43799.3	43852.8	43952.2	44091.5	43858	
88349.8	88147.1	88684.5	88457.6	88243.4	
86599.7	86516.7	86889.8	86579.2	86016.2	
127073	126658	127434	127583	127529	
131962	132292	132080	132289	131386	
168348	168536	168566	168565	168932	
162721	162990	164486	163080	163699	
31386.6	31379.2	31359.1	31400.9	31382.9	
31047.5	31215.1	31267.2	31027.7	31179.6	
57493.7	57464.2	57408.8	57294.3	57284.6	
59060	59029.9	58780.4	59099.5	58855.9	
88541.9	88370.3	88229.1	87849.9	88541.9	
87779.5	87740.8	87293.1	87816.7	87879	
113187	113388	113126	113302	113336	
115923	115585	115742	115876	115953	
21632.1	21637.9	21684.4	21738.9	21760.5	
21739.2	21871.3	21792.6	21857.6	21768.6	
43816.8	43755.1	43923.2	43802.9	43735.6	
46088.1	45621.6	45971	46110.4	45893.4	
69877.8	69718.2	69943.8	69773.2	69490.2	
64851	65095.3	65434.9	65111.2	65144.4	
85872.1	85974.6	85923.6	86275.6	85665.9	
87281.5	86958.4	87304.1	87156.6	87161.7	
18897.3	18826.5	18744.1	18868.9	18748.3	
19153.3	19107.4	19204.1	19210.6	19218.3	
35759.6	35890.3	35788.1	35769.2	35535.8	
35759.5	35659.1	35847.1	35705.6	35571.4	
53300.5	53224.9	52912.5	52875.7	53165.7	
55251.7	55346.5	54860.7	55273.2	55452.5	
69255.9	69226.5	69611.3	69445.7	69154.2	
70538.7	70594.2	70535.9	69918.1	70381.6	
15620.7	15645.4	15483.7	15538.7	15471.1	
15995.6	15849.9	16200.3	16054.7	15997.3	
30062.6	29976.9	30102.6	30044.7	29879.3	
30969	30870.4	30621.8	30901	30955.6	
45635	45566.5	45374.7	45491.6	45425.3	
44187	44234.2	44691.3	44308.2	44523.4	
60250.7	60061.1	59505.8	59858.9	59645.4	
60041.2	60372.7	60008.9	60246.9	60374.8	
13475	13541	13493.3	13583.7	13528.3	
14299.2	14228.3	14373.9	14185.5	14211.7	
25928.3	26082.3	26141.2	26061.4	26067.2	
26394.9	26451.9	26382.3	26314.5	26287	
38327.7	38212.3	38320.8	38303.3	38466.1	
38509.3	38298.5	38457	38464.3	38441.2	
51092.7	51092.7	51063.6	51075.4	50808.9	
51503.6	51697.6	51699.6	51735.4	51884.4	
46481.1	46322.7	46451	46700.7	46757.8	
44127.9	44142.2	44253.1	44208.7	43896.4	
86003.4	86052	85809.7	86169.8	85990.9	
87556.2	87180.3	87423	87147	87346.3	
125877	125013	125945	125099	125793	
126177	125945	125578	126038	126148	
166810	167114	167116	167381	166939	
169682	169682	169682	169682	169682	
31372.4	31365.2	31084.2	31255.9	31381	
29235.4	29036.7	28932.2	28992.7	28962.9	
59843.6	59802	59893.6	59828.8	60126.7	
60036.7	60192.4	59910.3	59821.7	59925.1	
86634.5	86622.7	86503.9	86210	86681.4	
88722.8	89097.6	89328.3	88997.8	88936.3	
